timeStamp,sales,transactions
2014-06-26 00:00:00,3683,508
2014-06-27 00:00:00,3179.35,450
2014-06-28 00:00:00,2817.19,379
2014-06-29 00:00:00,1996.51,313
2014-06-30 00:00:00,2912.17,441
2014-07-01 00:00:00,3112.67,423
2014-07-02 00:00:00,3168.57,431
2014-07-03 00:00:00,3352.68,468
2014-07-04 00:00:00,1707.06,217
2014-07-05 00:00:00,2016.83,264
2014-07-06 00:00:00,1893,239
2014-07-07 00:00:00,2641.98,408
2014-07-08 00:00:00,2556.9,388
2014-07-09 00:00:00,2829.04,406
2014-07-10 00:00:00,2969.9,411
2014-07-11 00:00:00,3511.25,458
2014-07-12 00:00:00,2401.97,324
2014-07-13 00:00:00,1787.54,246
2014-07-14 00:00:00,2853.92,434
2014-07-15 00:00:00,2834.76,399
2014-07-16 00:00:00,2744.9,418
2014-07-17 00:00:00,3053.16,426
2014-07-18 00:00:00,3430.78,447
2014-07-19 00:00:00,2255.55,293
2014-07-20 00:00:00,1986.16,265
2014-07-21 00:00:00,2812.43,404
2014-07-22 00:00:00,3122.08,424
2014-07-23 00:00:00,2945.28,401
2014-07-24 00:00:00,2800.32,410
2014-07-25 00:00:00,2996.29,416
2014-07-26 00:00:00,2600.78,340
2014-07-27 00:00:00,1788.81,238
2014-07-28 00:00:00,3056.92,416
2014-07-29 00:00:00,2913.88,412
2014-07-30 00:00:00,3039.14,441
2014-07-31 00:00:00,3408.9,454
2014-08-01 00:00:00,3405.17,477
2014-08-02 00:00:00,2425.11,338
2014-08-03 00:00:00,1534.55,212
2014-08-04 00:00:00,3132.54,446
2014-08-05 00:00:00,2857.06,437
2014-08-06 00:00:00,2794.24,398
2014-08-07 00:00:00,3111.03,424
2014-08-08 00:00:00,3025.07,438
2014-08-09 00:00:00,2441.66,324
2014-08-10 00:00:00,1784.6,245
2014-08-11 00:00:00,2977.69,405
2014-08-12 00:00:00,3256.67,435
2014-08-13 00:00:00,2837.53,412
2014-08-14 00:00:00,2659.44,402
2014-08-15 00:00:00,3485.74,447
2014-08-16 00:00:00,2337.62,330
2014-08-17 00:00:00,2126.83,272
2014-08-18 00:00:00,2847.75,420
2014-08-19 00:00:00,2924.6,430
2014-08-20 00:00:00,3036.46,419
2014-08-21 00:00:00,3251.73,470
2014-08-22 00:00:00,3656.99,501
2014-08-23 00:00:00,2268.05,329
2014-08-24 00:00:00,2145.96,264
2014-08-25 00:00:00,2717.25,401
2014-08-26 00:00:00,2752.03,387
2014-08-27 00:00:00,2848.04,436
2014-08-28 00:00:00,3167.56,465
2014-08-29 00:00:00,3247.92,459
2014-08-30 00:00:00,2753.18,366
2014-08-31 00:00:00,2385.22,297
2014-09-01 00:00:00,1520.96,217
2014-09-02 00:00:00,2924.3,435
2014-09-03 00:00:00,3412.4,458
2014-09-04 00:00:00,2989.17,427
2014-09-05 00:00:00,3246.37,451
2014-09-06 00:00:00,2354.59,307
2014-09-07 00:00:00,1800.02,244
2014-09-08 00:00:00,2738.74,401
2014-09-09 00:00:00,2881.29,431
2014-09-10 00:00:00,2937.3,442
2014-09-11 00:00:00,2866.78,413
2014-09-12 00:00:00,3223.75,434
2014-09-13 00:00:00,2235.18,298
2014-09-14 00:00:00,1975.23,228
2014-09-15 00:00:00,2606.23,375
2014-09-16 00:00:00,2790.46,393
2014-09-17 00:00:00,2858.84,443
2014-09-18 00:00:00,3120.28,440
2014-09-19 00:00:00,3464.5,482
2014-09-20 00:00:00,2414.98,340
2014-09-21 00:00:00,1874.69,266
2014-09-22 00:00:00,2654.93,407
2014-09-23 00:00:00,2753.2,425
2014-09-24 00:00:00,3126.17,472
2014-09-25 00:00:00,3167.84,468
2014-09-26 00:00:00,3708.81,498
2014-09-27 00:00:00,2226.95,309
2014-09-28 00:00:00,1912.16,249
2014-09-29 00:00:00,3130.38,468
2014-09-30 00:00:00,3060.98,447
2014-10-01 00:00:00,3525.42,504
2014-10-02 00:00:00,3154.3,459
2014-10-03 00:00:00,3832.25,521
2014-10-04 00:00:00,2492.63,333
2014-10-05 00:00:00,1930.58,250
2014-10-06 00:00:00,2819.37,431
2014-10-07 00:00:00,2852.05,410
2014-10-08 00:00:00,2930.27,452
2014-10-09 00:00:00,3267.89,462
2014-10-10 00:00:00,3314.68,453
2014-10-11 00:00:00,2033.89,302
2014-10-12 00:00:00,1784.95,260
2014-10-13 00:00:00,2518.54,418
2014-10-14 00:00:00,2832.45,422
