timeStamp,sales,transactions
2014-11-26 00:00:00,8191.82,889
2014-11-28 00:00:00,5726.97,586
2014-11-29 00:00:00,6520.16,634
2014-11-30 00:00:00,7702.1,752
2014-12-01 00:00:00,4306.37,566
2014-12-02 00:00:00,4260.89,588
2014-12-03 00:00:00,4664.93,631
2014-12-04 00:00:00,5041.43,658
2014-12-05 00:00:00,6104.93,723
2014-12-06 00:00:00,5253.91,577
2014-12-07 00:00:00,4694.08,493
2014-12-08 00:00:00,3901.04,531
2014-12-09 00:00:00,4237.59,574
2014-12-10 00:00:00,4079.2,568
2014-12-11 00:00:00,4566.39,609
2014-12-12 00:00:00,5867.13,735
2014-12-13 00:00:00,5237.37,606
2014-12-14 00:00:00,5362.62,588
2014-12-15 00:00:00,4519.35,602
2014-12-16 00:00:00,4311.24,564
2014-12-17 00:00:00,4756.37,657
2014-12-18 00:00:00,4701.3,594
2014-12-19 00:00:00,6670.03,768
2014-12-20 00:00:00,5252.07,586
2014-12-21 00:00:00,4656.37,514
2014-12-22 00:00:00,5306.15,636
2014-12-23 00:00:00,6277.33,724
2014-12-24 00:00:00,4717.68,500
2014-12-26 00:00:00,5668.65,537
2014-12-27 00:00:00,5222.96,515
2014-12-28 00:00:00,5161.86,511
2014-12-29 00:00:00,5917.22,683
2014-12-30 00:00:00,5840.24,666
2014-12-31 00:00:00,4660.02,533
2015-01-01 00:00:00,3679.36,376
2015-01-02 00:00:00,5890.52,655
2015-01-03 00:00:00,5015.96,550
2015-01-04 00:00:00,4792.47,524
2015-01-05 00:00:00,3695.95,492
2015-01-06 00:00:00,2637.46,380
2015-01-07 00:00:00,3317.25,427
2015-01-08 00:00:00,4182.88,502
2015-01-09 00:00:00,4818.89,578
2015-01-10 00:00:00,4072.27,445
2015-01-11 00:00:00,2841.79,328
2015-01-12 00:00:00,2865.77,383
2015-01-13 00:00:00,3616.05,484
2015-01-14 00:00:00,3887.37,513
2015-01-15 00:00:00,3934.93,520
2015-01-16 00:00:00,6024.11,731
2015-01-17 00:00:00,4236.27,470
2015-01-18 00:00:00,3980.8,469
2015-01-19 00:00:00,3710.77,508
2015-01-20 00:00:00,1920.21,263
2015-01-21 00:00:00,3729.34,507
2015-01-22 00:00:00,4661.31,573
2015-01-23 00:00:00,5377.73,652
2015-01-24 00:00:00,5204.39,579
2015-01-25 00:00:00,4231.21,473
2015-01-26 00:00:00,3484.09,456
2015-01-27 00:00:00,3569.9,487
2015-01-28 00:00:00,4134.82,555
2015-01-29 00:00:00,4667.73,605
2015-01-30 00:00:00,5113.02,657
2015-01-31 00:00:00,4504.64,511
2015-02-01 00:00:00,2421.79,277
2015-02-02 00:00:00,3366.21,446
2015-02-03 00:00:00,4029.45,536
2015-02-04 00:00:00,4058.2,540
2015-02-05 00:00:00,4204.05,551
2015-02-06 00:00:00,5750.72,685
2015-02-07 00:00:00,5023.76,570
2015-02-08 00:00:00,4814.92,512
2015-02-09 00:00:00,3886.98,542
2015-02-10 00:00:00,4586.3,617
2015-02-11 00:00:00,4336.66,571
2015-02-12 00:00:00,5050.46,630
2015-02-13 00:00:00,6117.17,738
2015-02-14 00:00:00,4475.83,459
2015-02-15 00:00:00,4390.9,463
2015-02-16 00:00:00,3790.34,492
2015-02-17 00:00:00,4395.72,551
2015-02-18 00:00:00,4487.18,555
2015-02-19 00:00:00,4253.65,541
2015-02-20 00:00:00,5701.67,684
2015-02-21 00:00:00,3178.85,359
2015-02-22 00:00:00,4467.53,471
2015-02-23 00:00:00,4185.82,573
2015-02-24 00:00:00,4685.28,590
2015-02-25 00:00:00,4923.92,657
2015-02-26 00:00:00,4674.36,609
2015-02-27 00:00:00,6166.41,725
2015-02-28 00:00:00,5211.56,579
2015-03-01 00:00:00,3509.14,374
2015-03-02 00:00:00,4300.6,540
2015-03-03 00:00:00,4332.12,547
2015-03-04 00:00:00,4340.17,581
2015-03-05 00:00:00,4187.49,541
2015-03-06 00:00:00,6016.61,716
2015-03-07 00:00:00,4506.19,499
2015-03-08 00:00:00,5265.98,592
2015-03-09 00:00:00,4129.28,573
2015-03-10 00:00:00,3843.62,528
2015-03-11 00:00:00,3822.99,541
2015-03-12 00:00:00,4542.16,599
2015-03-13 00:00:00,6024.82,783
2015-03-14 00:00:00,5297.61,575
2015-03-15 00:00:00,5304.69,578
2015-03-16 00:00:00,4129.53,570
2015-03-17 00:00:00,4124.11,555
2015-03-18 00:00:00,4062.55,551
2015-03-19 00:00:00,4609.75,598
2015-03-20 00:00:00,6355.83,714
2015-03-21 00:00:00,5452.8,567
2015-03-22 00:00:00,5207.1,576
2015-03-23 00:00:00,4180.09,550
2015-03-24 00:00:00,3898.64,540
2015-03-25 00:00:00,4648.26,603
2015-03-26 00:00:00,4229.89,551
2015-03-27 00:00:00,6674.41,735
2015-03-28 00:00:00,5475.34,582
2015-03-29 00:00:00,5181.22,556
2015-03-30 00:00:00,4602.54,589
2015-03-31 00:00:00,4188.88,564
2015-04-01 00:00:00,5296.25,655
2015-04-02 00:00:00,5576.78,694
2015-04-03 00:00:00,7052.58,756
2015-04-04 00:00:00,5353.24,586
2015-04-05 00:00:00,5359.41,546
2015-04-06 00:00:00,5064.66,644
2015-04-07 00:00:00,4899.59,637
2015-04-08 00:00:00,4344.25,544
2015-04-09 00:00:00,4584.09,606
2015-04-10 00:00:00,6084.61,739
2015-04-11 00:00:00,6010.11,665
2015-04-12 00:00:00,6404.3,652
2015-04-13 00:00:00,4362.6,568
2015-04-14 00:00:00,4604.35,618
2015-04-15 00:00:00,4458,580
2015-04-16 00:00:00,4803.23,638
2015-04-17 00:00:00,6847.67,821
2015-04-18 00:00:00,4977.25,589
2015-04-19 00:00:00,5113.74,606
2015-04-20 00:00:00,3971.93,546
2015-04-21 00:00:00,4234.22,584
2015-04-22 00:00:00,4346.11,583
2015-04-23 00:00:00,5042.92,639
2015-04-24 00:00:00,6520.07,799
2015-04-25 00:00:00,4229.03,497
2015-04-26 00:00:00,5839.77,661
2015-04-27 00:00:00,4815.81,606
2015-04-28 00:00:00,4441.12,582
2015-04-29 00:00:00,4462.03,607
2015-04-30 00:00:00,5642.91,723
2015-05-01 00:00:00,7432.03,876
2015-05-02 00:00:00,5833.82,650
2015-05-03 00:00:00,6040.49,613
2015-05-04 00:00:00,4092.89,582
2015-05-05 00:00:00,4384.73,581
2015-05-06 00:00:00,5131.89,688
2015-05-07 00:00:00,5524.25,721
2015-05-08 00:00:00,6853.69,824
2015-05-09 00:00:00,5651.95,649
2015-05-10 00:00:00,4570.96,512
2015-05-11 00:00:00,4452.75,582
2015-05-12 00:00:00,4400.3,625
2015-05-13 00:00:00,4912.76,663
2015-05-14 00:00:00,5210.46,687
2015-05-15 00:00:00,7096.42,834
2015-05-16 00:00:00,5480.48,632
2015-05-17 00:00:00,5715.62,628
2015-05-18 00:00:00,4731.48,631
2015-05-19 00:00:00,4199.14,553
2015-05-20 00:00:00,4473.71,616
2015-05-21 00:00:00,5251.75,671
2015-05-22 00:00:00,7561.79,823
2015-05-23 00:00:00,5603.79,588
2015-05-24 00:00:00,5319.08,578
2015-05-25 00:00:00,5746.83,612
2015-05-26 00:00:00,4249.61,597
2015-05-27 00:00:00,4520.87,629
2015-05-28 00:00:00,4695.14,650
2015-05-29 00:00:00,6810.51,806
2015-05-30 00:00:00,5201.95,580
2015-05-31 00:00:00,5444.26,604
2015-06-01 00:00:00,4664.62,598
2015-06-02 00:00:00,4470.36,587
2015-06-03 00:00:00,4760.5,600
2015-06-04 00:00:00,5590.07,679
2015-06-05 00:00:00,5866.52,694
2015-06-06 00:00:00,6372.06,668
2015-06-07 00:00:00,5305.59,607
2015-06-08 00:00:00,4908.83,643
2015-06-09 00:00:00,4718.04,592
2015-06-10 00:00:00,5115,661
2015-06-11 00:00:00,5549.48,672
2015-06-12 00:00:00,7022.43,805
2015-06-13 00:00:00,5622.07,637
2015-06-14 00:00:00,6088.64,615
2015-06-15 00:00:00,5341.5,688
2015-06-16 00:00:00,4564.46,614
2015-06-17 00:00:00,4883.46,621
2015-06-18 00:00:00,5296.75,672
2015-06-19 00:00:00,7099.77,794
2015-06-20 00:00:00,5526.54,579
2015-06-21 00:00:00,5064.91,563
2015-06-22 00:00:00,4863.79,659
2015-06-23 00:00:00,4847.75,623
2015-06-24 00:00:00,5315.2,675
2015-06-25 00:00:00,5560.83,680
2015-06-26 00:00:00,6483.64,755
2015-06-27 00:00:00,5388.52,590
2015-06-28 00:00:00,6303.74,641
2015-06-29 00:00:00,4786.87,635
2015-06-30 00:00:00,4792.47,613
2015-07-01 00:00:00,6496.6,818
2015-07-02 00:00:00,6746.22,760
2015-07-03 00:00:00,6378.39,726
2015-07-04 00:00:00,4457.38,465
2015-07-05 00:00:00,5733.69,575
2015-07-06 00:00:00,5283.03,624
2015-07-07 00:00:00,4699.46,615
2015-07-08 00:00:00,5067.81,634
2015-07-09 00:00:00,6186.26,716
2015-07-10 00:00:00,7094.49,780
2015-07-11 00:00:00,5303.08,586
2015-07-12 00:00:00,5660.05,620
2015-07-13 00:00:00,4525.87,570
2015-07-14 00:00:00,4531.41,614
2015-07-15 00:00:00,5605.73,689
2015-07-16 00:00:00,5288.77,617
2015-07-17 00:00:00,6920.23,779
2015-07-18 00:00:00,5152.21,568
2015-07-19 00:00:00,6423.14,648
2015-07-20 00:00:00,5175.52,651
2015-07-21 00:00:00,4856.13,631
2015-07-22 00:00:00,5278.3,654
2015-07-23 00:00:00,6423.09,789
2015-07-24 00:00:00,7510.89,830
2015-07-25 00:00:00,6296.77,656
2015-07-26 00:00:00,6530.39,668
2015-07-27 00:00:00,4595.78,588
2015-07-28 00:00:00,4921.64,641
2015-07-29 00:00:00,5012.27,657
2015-07-30 00:00:00,6055.11,741
2015-07-31 00:00:00,7643.52,866
2015-08-01 00:00:00,6419.19,663
2015-08-02 00:00:00,6847.12,704
2015-08-03 00:00:00,5419.37,654
2015-08-04 00:00:00,5055.92,641
2015-08-05 00:00:00,4904.71,624
2015-08-06 00:00:00,5099.1,679
2015-08-07 00:00:00,6685.72,783
2015-08-08 00:00:00,5376.96,584
2015-08-09 00:00:00,5087.79,554
2015-08-10 00:00:00,4201.79,559
2015-08-11 00:00:00,4171.62,553
2015-08-12 00:00:00,4421.41,594
2015-08-13 00:00:00,4620.53,611
2015-08-14 00:00:00,6187.06,770
2015-08-15 00:00:00,5232.82,571
2015-08-16 00:00:00,5338.44,572
2015-08-17 00:00:00,3930.15,557
2015-08-18 00:00:00,4183.89,571
2015-08-19 00:00:00,4776.75,632
2015-08-20 00:00:00,5169.55,674
2015-08-21 00:00:00,5556.09,669
2015-08-22 00:00:00,5400.87,630
2015-08-23 00:00:00,4568.39,512
2015-08-24 00:00:00,4169.91,569
2015-08-25 00:00:00,4016.98,564
2015-08-26 00:00:00,3829.22,541
2015-08-27 00:00:00,5079.78,653
2015-08-28 00:00:00,5515.69,693
2015-08-29 00:00:00,4820.62,572
2015-08-30 00:00:00,4300.82,518
2015-08-31 00:00:00,3650.37,533
2015-09-01 00:00:00,3868.52,558
2015-09-02 00:00:00,4256.09,601
2015-09-03 00:00:00,4702.17,639
2015-09-04 00:00:00,5767.24,688
2015-09-05 00:00:00,5003.33,556
2015-09-06 00:00:00,4315.82,485
2015-09-07 00:00:00,5854.73,616
2015-09-08 00:00:00,4208.53,587
2015-09-09 00:00:00,4353.66,619
2015-09-10 00:00:00,4726.04,635
2015-09-11 00:00:00,5973.8,772
2015-09-12 00:00:00,5219.71,572
2015-09-13 00:00:00,4398.27,491
2015-09-14 00:00:00,4285.41,590
2015-09-15 00:00:00,4076.37,595
2015-09-16 00:00:00,4515.82,626
2015-09-17 00:00:00,4550.09,615
2015-09-18 00:00:00,6101.3,772
2015-09-19 00:00:00,5015.46,596
2015-09-20 00:00:00,5441.85,615
2015-09-21 00:00:00,4312.12,571
2015-09-22 00:00:00,3991.1,576
2015-09-23 00:00:00,4349.28,573
2015-09-24 00:00:00,4834.48,652
2015-09-25 00:00:00,6398.67,808
2015-09-26 00:00:00,4717.74,534
2015-09-27 00:00:00,5132.27,605
2015-09-28 00:00:00,4193.37,585
2015-09-29 00:00:00,3933.67,549
2015-09-30 00:00:00,3300.02,433
2015-10-01 00:00:00,4782.85,602
2015-10-02 00:00:00,6297.36,761
2015-10-03 00:00:00,4918.5,543
2015-10-04 00:00:00,5487.44,603
2015-10-05 00:00:00,4489.39,614
2015-10-06 00:00:00,4247.9,610
2015-10-07 00:00:00,4645.03,612
2015-10-08 00:00:00,4884.99,668
2015-10-09 00:00:00,6737.63,819
2015-10-10 00:00:00,4957.95,576
2015-10-11 00:00:00,5071.04,582
2015-10-12 00:00:00,4730.24,620
2015-10-13 00:00:00,4547.51,626
2015-10-14 00:00:00,4873.1,679
2015-10-15 00:00:00,5044.02,671
2015-10-16 00:00:00,6338.42,788
2015-10-17 00:00:00,4993.77,540
2015-10-18 00:00:00,5372.02,604
2015-10-19 00:00:00,4383.24,598
2015-10-20 00:00:00,4762.86,641
2015-10-21 00:00:00,4676.82,659
2015-10-22 00:00:00,5366.96,694
2015-10-23 00:00:00,6090.61,732
2015-10-24 00:00:00,5187.43,593
2015-10-25 00:00:00,5524.45,595
2015-10-26 00:00:00,4414.53,591
2015-10-27 00:00:00,3931.92,542
2015-10-28 00:00:00,4074.25,560
2015-10-29 00:00:00,4668.66,618
2015-10-30 00:00:00,5832.57,733
2015-10-31 00:00:00,4467.85,503
2015-11-01 00:00:00,4179.83,468
2015-11-02 00:00:00,3374.38,495
2015-11-03 00:00:00,4132.58,581
2015-11-04 00:00:00,4097.46,571
2015-11-05 00:00:00,4531.24,624
2015-11-06 00:00:00,5792.8,757
2015-11-07 00:00:00,5118.37,582
2015-11-08 00:00:00,4549.32,502
2015-11-09 00:00:00,4142.09,566
2015-11-10 00:00:00,4090.13,571
2015-11-11 00:00:00,4287.88,558
2015-11-12 00:00:00,4742.48,625
2015-11-13 00:00:00,5977.73,739
2015-11-14 00:00:00,5056.76,587
2015-11-15 00:00:00,4556.17,533
2015-11-16 00:00:00,3587.14,535
2015-11-17 00:00:00,4078.76,539
2015-11-18 00:00:00,4347.84,569
2015-11-19 00:00:00,4422.66,591
2015-11-20 00:00:00,6184.31,770
2015-11-21 00:00:00,4561.9,500
2015-11-22 00:00:00,4202.5,481
2015-11-23 00:00:00,4083.04,599
2015-11-24 00:00:00,5694.45,710
2015-11-25 00:00:00,7821.98,860
2015-11-27 00:00:00,5112.26,537
2015-11-28 00:00:00,5810.9,638
2015-11-29 00:00:00,6200.34,633
2015-11-30 00:00:00,3960.45,564
2015-12-01 00:00:00,3969.01,547
2015-12-02 00:00:00,4133.79,553
2015-12-03 00:00:00,4857.77,615
2015-12-04 00:00:00,5642.06,701
2015-12-05 00:00:00,5213.68,567
2015-12-06 00:00:00,5325.15,571
2015-12-07 00:00:00,4120.29,545
2015-12-08 00:00:00,4371.62,600
2015-12-09 00:00:00,3864.19,541
2015-12-10 00:00:00,4489.85,592
2015-12-11 00:00:00,6185.84,758
2015-12-12 00:00:00,5531.92,602
2015-12-13 00:00:00,4715.63,536
2015-12-14 00:00:00,3704.12,502
2015-12-15 00:00:00,4157.45,567
2015-12-16 00:00:00,3985.77,559
2015-12-17 00:00:00,4940.58,655
2015-12-18 00:00:00,6184.57,725
2015-12-19 00:00:00,4918.83,523
2015-12-20 00:00:00,4705.81,505
2015-12-21 00:00:00,5077.88,630
2015-12-22 00:00:00,5111.27,617
2015-12-23 00:00:00,5915.06,662
2015-12-24 00:00:00,3721.04,388
2015-12-26 00:00:00,5048.58,502
2015-12-27 00:00:00,5469.65,547
2015-12-28 00:00:00,4937.3,540
2015-12-29 00:00:00,5063.65,607
2015-12-30 00:00:00,5361.95,620
2015-12-31 00:00:00,4561.81,514
2016-01-01 00:00:00,4360.15,452
2016-01-02 00:00:00,5037.17,521
2016-01-03 00:00:00,4646.25,513
2016-01-04 00:00:00,4898.82,618
2016-01-05 00:00:00,4573.39,624
2016-01-06 00:00:00,4838.47,661
2016-01-07 00:00:00,4607.4,643
2016-01-08 00:00:00,5584.12,682
2016-01-09 00:00:00,4506.11,533
2016-01-10 00:00:00,3282.05,366
2016-01-11 00:00:00,3479.66,464
2016-01-12 00:00:00,3025.47,408
2016-01-13 00:00:00,3776.66,517
2016-01-14 00:00:00,3890.88,528
2016-01-15 00:00:00,5343.13,673
2016-01-16 00:00:00,4013.8,465
2016-01-17 00:00:00,3277.92,369
2016-01-18 00:00:00,3781.73,499
2016-01-19 00:00:00,3526.7,505
2016-01-20 00:00:00,3997.18,537
2016-01-21 00:00:00,4077.43,547
2016-01-22 00:00:00,4992.13,606
2016-01-23 00:00:00,4287.99,482
2016-01-24 00:00:00,3531.58,404
2016-01-25 00:00:00,3170.3,446
2016-01-26 00:00:00,3653.64,489
2016-01-27 00:00:00,3527.22,483
2016-01-28 00:00:00,4047.45,556
2016-01-29 00:00:00,5103.6,623
2016-01-30 00:00:00,4936.28,560
2016-01-31 00:00:00,4533.85,498
2016-02-01 00:00:00,3269.17,449
2016-02-02 00:00:00,3825.78,528
2016-02-03 00:00:00,3629.15,507
2016-02-04 00:00:00,4099.54,524
2016-02-05 00:00:00,4940.77,610
2016-02-06 00:00:00,4536.38,500
2016-02-07 00:00:00,3382.5,371
2016-02-08 00:00:00,3824.41,496
2016-02-09 00:00:00,3793.63,477
2016-02-10 00:00:00,3874.38,528
2016-02-11 00:00:00,4644.71,591
2016-02-12 00:00:00,5682.61,668
2016-02-13 00:00:00,4670.33,496
2016-02-14 00:00:00,3313.69,337
2016-02-15 00:00:00,4624.54,541
2016-02-16 00:00:00,4089.42,517
2016-02-17 00:00:00,3987.11,541
2016-02-18 00:00:00,4318.92,550
2016-02-19 00:00:00,5527.95,646
2016-02-20 00:00:00,4711.76,537
2016-02-21 00:00:00,5077.61,554
2016-02-22 00:00:00,4043.54,549
2016-02-23 00:00:00,3992.04,542
2016-02-24 00:00:00,3034.33,420
2016-02-25 00:00:00,4439.95,531
2016-02-26 00:00:00,5659.16,671
2016-02-27 00:00:00,4712.36,538
2016-02-28 00:00:00,5023.62,546
2016-02-29 00:00:00,3815.17,511
2016-03-01 00:00:00,3840.03,511
2016-03-02 00:00:00,4362.26,565
2016-03-03 00:00:00,4232.39,559
2016-03-04 00:00:00,5627.38,667
2016-03-05 00:00:00,4503.09,511
2016-03-06 00:00:00,4778.72,506
2016-03-07 00:00:00,3855.11,514
2016-03-08 00:00:00,3576.73,485
2016-03-09 00:00:00,4556.32,595
2016-03-10 00:00:00,4341.35,574
2016-03-11 00:00:00,6183.18,762
2016-03-12 00:00:00,4748.67,527
2016-03-13 00:00:00,5134.59,558
2016-03-14 00:00:00,4052.26,552
2016-03-15 00:00:00,4367.94,559
2016-03-16 00:00:00,4251.6,570
2016-03-17 00:00:00,4398.25,578
2016-03-18 00:00:00,6833.82,776
2016-03-19 00:00:00,5315.37,559
2016-03-20 00:00:00,5418.41,560
2016-03-21 00:00:00,3965.12,532
2016-03-22 00:00:00,4538.01,561
2016-03-23 00:00:00,5295.93,674
2016-03-24 00:00:00,5617.68,633
2016-03-25 00:00:00,6405.05,670
2016-03-26 00:00:00,5046.1,565
2016-03-27 00:00:00,4977.91,508
2016-03-28 00:00:00,4734.51,605
2016-03-29 00:00:00,4213.87,542
2016-03-30 00:00:00,5022.36,610
2016-03-31 00:00:00,4783.37,595
2016-04-01 00:00:00,6241.67,719
2016-04-02 00:00:00,5653.91,553
2016-04-03 00:00:00,6027.44,607
2016-04-04 00:00:00,3716.34,478
2016-04-05 00:00:00,4097.52,562
2016-04-06 00:00:00,3921.52,522
2016-04-07 00:00:00,4623.42,600
2016-04-08 00:00:00,5401.9,656
2016-04-09 00:00:00,4820.76,563
2016-04-10 00:00:00,4948.52,513
2016-04-11 00:00:00,3832.56,514
2016-04-12 00:00:00,4199.52,530
2016-04-13 00:00:00,4180.41,547
2016-04-14 00:00:00,4883.72,643
2016-04-15 00:00:00,5636.56,708
2016-04-16 00:00:00,5178.91,551
2016-04-17 00:00:00,5925.12,655
2016-04-18 00:00:00,4127.16,536
2016-04-19 00:00:00,4662.03,595
2016-04-20 00:00:00,4720.32,599
2016-04-21 00:00:00,4911.67,626
2016-04-22 00:00:00,6270.55,761
2016-04-23 00:00:00,5507.92,604
2016-04-24 00:00:00,5985.5,624
2016-04-25 00:00:00,3930.03,550
2016-04-26 00:00:00,4335.58,569
2016-04-27 00:00:00,4221.11,567
2016-04-28 00:00:00,4090.06,538
2016-04-29 00:00:00,6203.37,707
2016-04-30 00:00:00,5069.01,555
2016-05-01 00:00:00,6185.47,697
2016-05-02 00:00:00,3627.57,494
2016-05-03 00:00:00,4416.74,579
2016-05-04 00:00:00,4765.4,618
2016-05-05 00:00:00,5102.79,648
2016-05-06 00:00:00,6687.94,806
2016-05-07 00:00:00,5341.74,565
2016-05-08 00:00:00,4915.45,550
2016-05-09 00:00:00,4328.23,571
2016-05-10 00:00:00,4034.72,555
2016-05-11 00:00:00,4553.18,605
2016-05-12 00:00:00,4569.65,584
2016-05-13 00:00:00,5912.06,685
2016-05-14 00:00:00,5109.56,575
2016-05-15 00:00:00,5624.07,619
2016-05-16 00:00:00,4183.45,548
2016-05-17 00:00:00,4104.28,539
2016-05-18 00:00:00,4457.5,597
2016-05-19 00:00:00,4878.48,606
2016-05-20 00:00:00,6405.03,743
2016-05-21 00:00:00,5103.28,569
2016-05-22 00:00:00,5581.63,612
2016-05-23 00:00:00,4365.57,573
2016-05-24 00:00:00,4482.4,592
2016-05-25 00:00:00,4885.8,640
2016-05-26 00:00:00,5438.37,635
2016-05-27 00:00:00,7008.3,753
2016-05-28 00:00:00,4913.87,525
2016-05-29 00:00:00,5459.96,568
2016-05-30 00:00:00,5979.51,603
2016-05-31 00:00:00,4559.25,575
2016-06-01 00:00:00,4510.08,552
2016-06-02 00:00:00,5033.36,613
2016-06-03 00:00:00,5932.04,717
2016-06-04 00:00:00,4416.49,499
2016-06-05 00:00:00,5316.68,577
2016-06-06 00:00:00,4899.67,617
2016-06-07 00:00:00,4283.64,549
2016-06-08 00:00:00,5149.02,631
2016-06-09 00:00:00,5063.54,638
2016-06-10 00:00:00,6735.14,770
2016-06-11 00:00:00,5858.26,609
2016-06-12 00:00:00,5744.39,575
2016-06-13 00:00:00,4872.48,597
2016-06-14 00:00:00,4295.18,572
2016-06-15 00:00:00,4546.41,578
2016-06-16 00:00:00,5413.65,685
2016-06-17 00:00:00,7157.31,833
2016-06-18 00:00:00,6161.88,649
2016-06-19 00:00:00,4983.1,520
2016-06-20 00:00:00,4935.17,600
2016-06-21 00:00:00,4631.86,596
2016-06-22 00:00:00,5043.47,627
2016-06-23 00:00:00,5982.17,692
2016-06-24 00:00:00,6875.61,787
2016-06-25 00:00:00,5750.62,612
2016-06-26 00:00:00,6360.43,651
2016-06-27 00:00:00,5151.27,618
2016-06-28 00:00:00,4915.09,616
2016-06-29 00:00:00,5408.79,680
2016-06-30 00:00:00,5608.58,654
2016-07-01 00:00:00,7843.49,825
2016-07-02 00:00:00,5282.06,563
2016-07-03 00:00:00,4418.66,466
2016-07-04 00:00:00,4503.23,469
2016-07-05 00:00:00,5114.92,601
2016-07-06 00:00:00,4675.98,593
2016-07-07 00:00:00,5751.2,705
2016-07-08 00:00:00,6557.08,714
2016-07-09 00:00:00,5475.23,596
2016-07-10 00:00:00,6125.82,609
2016-07-11 00:00:00,5019.65,604
2016-07-12 00:00:00,4320.65,589
2016-07-13 00:00:00,5257.48,644
2016-07-14 00:00:00,5566.45,678
2016-07-15 00:00:00,8077.28,862
2016-07-16 00:00:00,5303.68,575
2016-07-17 00:00:00,5576.37,568
2016-07-18 00:00:00,4519.67,575
2016-07-19 00:00:00,4866.03,599
2016-07-20 00:00:00,5327.2,644
2016-07-21 00:00:00,5675.04,666
2016-07-22 00:00:00,7706.12,848
2016-07-23 00:00:00,5593.87,583
2016-07-24 00:00:00,6349.13,648
2016-07-25 00:00:00,5127.89,622
2016-07-26 00:00:00,4499.9,563
2016-07-27 00:00:00,5688.26,662
2016-07-28 00:00:00,6316.95,727
2016-07-29 00:00:00,6557.38,731
2016-07-30 00:00:00,5847.98,580
2016-07-31 00:00:00,6466.55,662
2016-08-01 00:00:00,4918.28,581
2016-08-02 00:00:00,4803.55,603
2016-08-03 00:00:00,5102.5,624
2016-08-04 00:00:00,5486.84,664
2016-08-05 00:00:00,6916.9,770
2016-08-06 00:00:00,5493.42,610
2016-08-07 00:00:00,6421.96,652
2016-08-08 00:00:00,4662.88,543
2016-08-09 00:00:00,4761.23,591
2016-08-10 00:00:00,4499.54,577
2016-08-11 00:00:00,5283.79,644
2016-08-12 00:00:00,6531.7,758
2016-08-13 00:00:00,5270.82,543
2016-08-14 00:00:00,5179.89,529
2016-08-15 00:00:00,4679.37,596
2016-08-16 00:00:00,4400.91,560
2016-08-17 00:00:00,4620.61,609
2016-08-18 00:00:00,4663.4,614
2016-08-19 00:00:00,6317.17,775
2016-08-20 00:00:00,5378.41,600
2016-08-21 00:00:00,5521.44,610
2016-08-22 00:00:00,5024.09,650
2016-08-23 00:00:00,4048.39,566
2016-08-24 00:00:00,4177.16,570
2016-08-25 00:00:00,5004.51,645
2016-08-26 00:00:00,6173.19,770
2016-08-27 00:00:00,5137.72,574
2016-08-28 00:00:00,4886.1,553
2016-08-29 00:00:00,4300.41,585
2016-08-30 00:00:00,3883,534
2016-08-31 00:00:00,4110.24,563
2016-09-01 00:00:00,5141.71,651
2016-09-02 00:00:00,7717,864
2016-09-03 00:00:00,5668.55,583
2016-09-04 00:00:00,3746.62,442
2016-09-05 00:00:00,6592.1,666
2016-09-06 00:00:00,4322.77,550
2016-09-07 00:00:00,4310.13,590
2016-09-08 00:00:00,5164.53,675
2016-09-09 00:00:00,6316.09,760
2016-09-10 00:00:00,4713.98,565
2016-09-11 00:00:00,5204.54,610
2016-09-12 00:00:00,4314.86,594
2016-09-13 00:00:00,4073.85,540
2016-09-14 00:00:00,4693.95,615
2016-09-15 00:00:00,5051.55,633
2016-09-16 00:00:00,6612.72,803
2016-09-17 00:00:00,5214.04,569
2016-09-18 00:00:00,5661.61,630
2016-09-19 00:00:00,4344.81,575
2016-09-20 00:00:00,4557.03,579
2016-09-21 00:00:00,4067.18,578
2016-09-22 00:00:00,4798.32,601
2016-09-23 00:00:00,6440.45,747
2016-09-24 00:00:00,5754.03,639
2016-09-25 00:00:00,5810.34,655
2016-09-26 00:00:00,4890.09,603
2016-09-27 00:00:00,4219.24,565
2016-09-28 00:00:00,4399.75,599
2016-09-29 00:00:00,5345.18,676
2016-09-30 00:00:00,6551.54,778
2016-10-01 00:00:00,5502.59,573
2016-10-02 00:00:00,5719.98,613
2016-10-03 00:00:00,4381.82,578
2016-10-04 00:00:00,4419.92,565
2016-10-05 00:00:00,4650.87,605
2016-10-06 00:00:00,5164.76,661
2016-10-07 00:00:00,7135.53,813
2016-10-08 00:00:00,5958.65,628
2016-10-09 00:00:00,5802.14,626
2016-10-10 00:00:00,4795.07,611
2016-10-11 00:00:00,4551.71,572
2016-10-12 00:00:00,4825.95,605
2016-10-13 00:00:00,5754.99,710
2016-10-14 00:00:00,7177.38,853
2016-10-15 00:00:00,5298.07,564
2016-10-16 00:00:00,5991.6,648
2016-10-17 00:00:00,4224.97,583
2016-10-18 00:00:00,4250.96,543
2016-10-19 00:00:00,4674.11,584
2016-10-20 00:00:00,5050.36,618
2016-10-21 00:00:00,6652.57,747
2016-10-22 00:00:00,5767.05,619
2016-10-23 00:00:00,5340.17,581
2016-10-24 00:00:00,4426.83,566
2016-10-25 00:00:00,4319.71,570
2016-10-26 00:00:00,4512.1,571
2016-10-27 00:00:00,4961.31,620
2016-10-28 00:00:00,7244.98,853
