timeStamp,sales,transactions
2014-07-24 00:00:00,3819.47,545
2014-07-25 00:00:00,4050.58,514
2014-07-26 00:00:00,2971.14,341
2014-07-27 00:00:00,2640.25,341
2014-07-28 00:00:00,3759.77,504
2014-07-29 00:00:00,3160.53,455
2014-07-30 00:00:00,3481.85,489
2014-07-31 00:00:00,3930.95,568
2014-08-01 00:00:00,4110.33,550
2014-08-02 00:00:00,3247.62,410
2014-08-03 00:00:00,2453,292
2014-08-04 00:00:00,3654.61,543
2014-08-05 00:00:00,3408.72,488
2014-08-06 00:00:00,3371.88,511
2014-08-07 00:00:00,3727.34,494
2014-08-08 00:00:00,3839.54,504
2014-08-09 00:00:00,2877.09,367
2014-08-10 00:00:00,2324.35,316
2014-08-11 00:00:00,3309.52,484
2014-08-12 00:00:00,3197.94,467
2014-08-13 00:00:00,3291.62,516
2014-08-14 00:00:00,3326,488
2014-08-15 00:00:00,4096.42,501
2014-08-16 00:00:00,2891.98,338
2014-08-17 00:00:00,2126.02,290
2014-08-18 00:00:00,3077.19,471
2014-08-19 00:00:00,3142.21,464
2014-08-20 00:00:00,3451.98,489
2014-08-21 00:00:00,3930.4,587
2014-08-22 00:00:00,3357.7,455
2014-08-23 00:00:00,2615.66,346
2014-08-24 00:00:00,2393.63,283
2014-08-25 00:00:00,3172.02,456
2014-08-26 00:00:00,3082.02,459
2014-08-27 00:00:00,3285.54,503
2014-08-28 00:00:00,3388.17,461
2014-08-29 00:00:00,3359.38,480
2014-08-30 00:00:00,2540.18,324
2014-08-31 00:00:00,2389.44,315
2014-09-01 00:00:00,2142.03,279
2014-09-02 00:00:00,3084.82,470
2014-09-03 00:00:00,3221.87,484
2014-09-04 00:00:00,3348.59,477
2014-09-05 00:00:00,3525.27,463
2014-09-06 00:00:00,2459.49,338
2014-09-07 00:00:00,2146.95,293
2014-09-08 00:00:00,3051.06,472
2014-09-09 00:00:00,3360.56,495
2014-09-10 00:00:00,3121.01,460
2014-09-11 00:00:00,3221.11,458
2014-09-12 00:00:00,3543.38,496
